timestamp,operation,status_code,latency_ms
2026-08-13T17:47:30.784957337Z,read,200,19.554
2026-08-13T17:47:30.781937625Z,read,200,23.217
2026-08-13T17:47:30.781397192Z,read,200,24.696
2026-08-13T17:47:30.794766534Z,read,200,11.978
2026-08-13T17:47:30.797488851Z,read,200,9.456
2026-08-13T17:47:30.803552911Z,read,200,9.793
2026-08-13T17:47:30.804541159Z,write,201,9.813
2026-08-13T17:47:30.806957143Z,read,200,8.152
2026-08-13T17:47:30.806105964Z,read,200,9.616
2026-08-13T17:47:30.813381136Z,write,201,7.932
2026-08-13T17:47:30.815131315Z,write,201,11.133
2026-08-13T17:47:30.815765915Z,write,201,15.630
2026-08-13T17:47:30.806766208Z,read,200,28.114
2026-08-13T17:47:30.821336452Z,read,200,16.809
2026-08-13T17:47:30.826302209Z,write,201,12.152
2026-08-13T17:47:30.695314045Z,read,200,144.163
2026-08-13T17:47:30.814371238Z,read,200,25.362
2026-08-13T17:47:30.744039992Z,read,200,95.982
2026-08-13T17:47:30.78456038Z,read,200,55.552
2026-08-13T17:47:30.795113432Z,read,200,45.146
2026-08-13T17:47:30.693831207Z,read,200,146.556
2026-08-13T17:47:30.799309201Z,read,200,41.315
2026-08-13T17:47:30.805167491Z,read,200,35.544
2026-08-13T17:47:30.744870852Z,read,200,95.911
2026-08-13T17:47:30.747952789Z,read,200,92.913
2026-08-13T17:47:30.838467856Z,read,200,9.529
2026-08-13T17:47:30.768732715Z,read,200,79.401
2026-08-13T17:47:30.744420204Z,read,200,103.826
2026-08-13T17:47:30.793374172Z,read,200,55.003
2026-08-13T17:47:30.838283873Z,read,200,10.243
2026-08-13T17:47:30.831435731Z,write,201,17.177
2026-08-13T17:47:30.748878774Z,read,200,101.055
2026-08-13T17:47:30.744579935Z,read,200,105.527
2026-08-13T17:47:30.834901449Z,read,200,15.345
2026-08-13T17:47:30.781591401Z,read,200,68.757
2026-08-13T17:47:30.840269746Z,read,200,17.047
2026-08-13T17:47:30.840427342Z,read,200,17.033
2026-08-13T17:47:30.839490438Z,read,200,18.853
2026-08-13T17:47:30.840795068Z,write,201,34.961
2026-08-13T17:47:30.839756321Z,write,201,36.247
2026-08-13T17:47:30.840038634Z,write,201,40.961
2026-08-13T17:47:30.840121445Z,read,200,41.837
2026-08-13T17:47:30.840721213Z,read,200,41.885
2026-08-13T17:47:30.840873771Z,read,200,42.383
2026-08-13T17:47:30.847410679Z,write,201,37.904
2026-08-13T17:47:30.848260607Z,write,201,37.138
2026-08-13T17:47:30.848393371Z,write,201,38.393
2026-08-13T17:47:30.848013535Z,read,200,38.845
2026-08-13T17:47:30.848152297Z,write,201,45.684
2026-08-13T17:47:30.850361083Z,write,201,43.560
2026-08-13T17:47:30.857552506Z,write,201,36.428
2026-08-13T17:47:30.849982411Z,write,201,44.049
2026-08-13T17:47:30.857347566Z,write,201,36.762
2026-08-13T17:47:30.881018449Z,read,200,13.672
2026-08-13T17:47:30.850256627Z,read,200,47.379
2026-08-13T17:47:30.875779968Z,read,200,22.278
2026-08-13T17:47:30.881983917Z,write,201,18.225
2026-08-13T17:47:30.886876594Z,write,201,13.416
2026-08-13T17:47:30.858358924Z,read,200,43.009
2026-08-13T17:47:30.848539848Z,read,200,54.117
2026-08-13T17:47:30.848621816Z,read,200,56.139
2026-08-13T17:47:30.850118269Z,read,200,54.865
2026-08-13T17:47:30.876020153Z,read,200,29.070
2026-08-13T17:47:30.882631696Z,read,200,22.218
2026-08-13T17:47:30.883268994Z,read,200,24.444
2026-08-13T17:47:30.885409408Z,read,200,22.391
2026-08-13T17:47:30.894713208Z,write,201,16.284
2026-08-13T17:47:30.893988648Z,read,200,18.696
2026-08-13T17:47:30.886798716Z,read,200,26.325
2026-08-13T17:47:30.894128932Z,read,200,22.580
2026-08-13T17:47:30.89403981Z,read,200,22.610
2026-08-13T17:47:30.885327175Z,read,200,31.656
2026-08-13T17:47:30.893930468Z,read,200,23.066
2026-08-13T17:47:30.901398567Z,write,201,25.851
2026-08-13T17:47:30.900312362Z,write,201,27.055
2026-08-13T17:47:30.905212018Z,write,201,22.244
2026-08-13T17:47:30.905001956Z,write,201,23.100
2026-08-13T17:47:30.904774249Z,read,200,24.721
2026-08-13T17:47:30.9051043Z,write,201,25.796
2026-08-13T17:47:30.90266924Z,read,200,29.680
2026-08-13T17:47:30.898070703Z,read,200,34.537
2026-08-13T17:47:30.893854537Z,read,200,39.664
2026-08-13T17:47:30.900221942Z,read,200,33.393
2026-08-13T17:47:30.897649647Z,read,200,36.581
2026-08-13T17:47:30.917283993Z,read,200,18.767
2026-08-13T17:47:30.911021485Z,write,201,25.104
2026-08-13T17:47:30.907727802Z,read,200,35.999
2026-08-13T17:47:30.927469093Z,write,201,18.445
2026-08-13T17:47:30.927388715Z,write,201,19.776
2026-08-13T17:47:30.917174948Z,read,200,30.821
2026-08-13T17:47:30.912697948Z,read,200,35.823
2026-08-13T17:47:30.91672603Z,read,200,31.867
2026-08-13T17:47:30.907987249Z,read,200,40.706
2026-08-13T17:47:30.917335976Z,read,200,32.482
2026-08-13T17:47:30.913137388Z,read,200,36.765
2026-08-13T17:47:30.928117272Z,read,200,22.563
2026-08-13T17:47:30.932371838Z,write,201,20.317
2026-08-13T17:47:30.930915859Z,read,200,26.872
2026-08-13T17:47:30.943760814Z,write,201,16.906
2026-08-13T17:47:30.936143358Z,write,201,24.632
2026-08-13T17:47:30.948607658Z,write,201,12.814
