timestamp,operation,status_code,latency_ms
2026-08-17T16:18:15.07337724Z,read,200,46.103
2026-08-17T16:18:15.085522435Z,write,201,35.643
2026-08-17T16:18:15.060341643Z,read,200,66.410
2026-08-17T16:18:15.1131972Z,write,201,25.274
2026-08-17T16:18:15.111895203Z,write,201,27.266
2026-08-17T16:18:15.08512197Z,read,200,55.746
2026-08-17T16:18:15.095282555Z,read,200,46.055
2026-08-17T16:18:15.112283255Z,write,201,29.525
2026-08-17T16:18:15.099642554Z,read,200,42.821
2026-08-17T16:18:15.099434357Z,read,200,43.759
2026-08-17T16:18:15.099737495Z,read,200,44.023
2026-08-17T16:18:15.112629627Z,write,201,32.956
2026-08-17T16:18:15.112720385Z,read,200,33.835
2026-08-17T16:18:15.112524293Z,read,200,34.661
2026-08-17T16:18:15.112089138Z,read,200,36.818
2026-08-17T16:18:15.112417405Z,write,201,37.687
2026-08-17T16:18:15.113408872Z,read,200,41.938
2026-08-17T16:18:15.140939654Z,write,201,30.213
2026-08-17T16:18:15.142487826Z,write,201,28.787
2026-08-17T16:18:15.121334972Z,write,201,50.048
2026-08-17T16:18:15.144117079Z,write,201,27.329
2026-08-17T16:18:15.138513771Z,write,201,32.983
2026-08-17T16:18:15.119565964Z,write,201,51.993
2026-08-17T16:18:15.111676527Z,read,200,67.182
2026-08-17T16:18:15.111993969Z,read,200,67.451
2026-08-17T16:18:15.112205552Z,read,200,67.343
2026-08-17T16:18:15.139178743Z,read,200,42.593
2026-08-17T16:18:15.126830972Z,read,200,57.448
2026-08-17T16:18:15.150129697Z,write,201,37.814
2026-08-17T16:18:15.143209406Z,read,200,47.953
2026-08-17T16:18:15.147199814Z,read,200,46.186
2026-08-17T16:18:15.148924941Z,read,200,44.877
2026-08-17T16:18:15.141351347Z,read,200,54.738
2026-08-17T16:18:15.141823458Z,read,200,54.863
2026-08-17T16:18:15.171568147Z,read,200,30.113
2026-08-17T16:18:15.146601923Z,read,200,55.562
2026-08-17T16:18:15.155371552Z,read,200,46.988
2026-08-17T16:18:15.171505085Z,read,200,31.287
2026-08-17T16:18:15.171298131Z,write,201,32.194
2026-08-17T16:18:15.145837761Z,read,200,58.906
2026-08-17T16:18:15.171392551Z,read,200,33.905
2026-08-17T16:18:15.171192851Z,read,200,36.381
2026-08-17T16:18:15.184341101Z,write,201,29.156
2026-08-17T16:18:15.1792808Z,write,201,39.443
2026-08-17T16:18:15.181803061Z,write,201,39.550
2026-08-17T16:18:15.187966774Z,read,200,36.618
2026-08-17T16:18:15.171454687Z,read,200,53.403
2026-08-17T16:18:15.196712924Z,write,201,32.585
2026-08-17T16:18:15.193830494Z,write,201,35.690
2026-08-17T16:18:15.191187844Z,read,200,41.884
2026-08-17T16:18:15.196110875Z,read,200,38.454
2026-08-17T16:18:15.179589481Z,read,200,55.111
2026-08-17T16:18:15.179460399Z,read,200,57.204
2026-08-17T16:18:15.193422601Z,read,200,43.402
2026-08-17T16:18:15.205322564Z,write,201,32.166
2026-08-17T16:18:15.202428019Z,write,201,35.238
2026-08-17T16:18:15.202180798Z,read,200,36.891
2026-08-17T16:18:15.207601787Z,write,201,33.527
2026-08-17T16:18:15.213550756Z,read,200,28.262
2026-08-17T16:18:15.203506117Z,read,200,39.192
2026-08-17T16:18:15.224924834Z,read,200,18.049
2026-08-17T16:18:15.221414747Z,write,201,26.625
2026-08-17T16:18:15.204758701Z,read,200,45.361
2026-08-17T16:18:15.201767329Z,read,200,49.104
2026-08-17T16:18:15.202805371Z,read,200,53.023
2026-08-17T16:18:15.21874972Z,read,200,37.485
2026-08-17T16:18:15.229534034Z,read,200,30.928
2026-08-17T16:18:15.237686583Z,write,201,22.821
2026-08-17T16:18:15.237513891Z,read,200,23.113
2026-08-17T16:18:15.234588369Z,read,200,26.091
2026-08-17T16:18:15.236685269Z,read,200,24.080
